Report Date,County,Place of Fatality,Deaths by County of Residence
2021-12-27,Nassau,4132,3391
2021-12-27,Niagara,303,467
2021-12-27,Non-NYS,0,374
2021-12-27,Oneida,720,697
2021-12-27,Onondaga,1063,878
2021-12-27,Ontario,185,141
2021-12-27,Orange,880,826
2021-12-27,Orleans,52,103
2021-12-27,Oswego,89,144
2021-12-27,Otsego,112,71
2021-12-27,Putnam,94,106
2021-12-27,Queens,5981,7367
2021-12-27,Rensselaer,175,209
2021-12-27,Richmond,1216,1239
2021-12-27,Rockland,762,799
2021-12-27,Saratoga,193,265
2021-12-27,Schenectady,254,263
2021-12-27,Schoharie,7,29
2021-12-27,Schuyler,5,22
2021-12-27,Seneca,33,78
2021-12-27,St. Lawrence,146,158
2021-12-27,Statewide Total,48150,48150
2021-12-27,Steuben,170,209
2021-12-27,Suffolk,3809,3790
2021-12-27,Sullivan,82,99
2021-12-27,Tioga,40,78
2021-12-27,Tompkins,76,70
2021-12-27,Ulster,177,312
2021-12-27,Warren,163,104
2021-12-27,Washington,36,90
2021-12-27,Wayne,71,123
2021-12-27,Westchester,2612,2392
2021-12-27,Wyoming,61,74
2021-12-27,Yates,24,35
2021-12-28,Albany,756,439
2021-12-28,Allegany,81,136
2021-12-28,Bronx,4313,4770
2021-12-28,Broome,540,461
2021-12-28,Cattaraugus,190,187
2021-12-28,Cayuga,92,120
2021-12-28,Chautauqua,217,221
2021-12-28,Chemung,255,193
2021-12-28,Chenango,65,101
2021-12-28,Clinton,77,56
2021-12-28,Columbia,126,120
2021-12-28,Cortland,82,91
2021-12-28,Delaware,23,58
2021-12-28,Dutchess,577,533
2021-12-28,Erie,2490,2235
2021-12-28,Essex,35,47
2021-12-28,Franklin,20,30
2021-12-28,Fulton,83,129
2021-12-28,Genesee,139,155
2021-12-28,Greene,30,96
2021-12-28,Hamilton,0,4
2021-12-28,Herkimer,59,158
2021-12-28,Jefferson,104,116
2021-12-28,Kings,7004,7770
2021-12-28,Lewis,13,41
2021-12-28,Livingston,66,93
2021-12-28,Madison,103,114
2021-12-28,Manhattan,5238,3198
2021-12-28,Monroe,1554,1344
2021-12-28,Montgomery,145,176
2021-12-28,Nassau,4135,3394
2021-12-28,Niagara,303,468
2021-12-28,Non-NYS,0,375
2021-12-28,Oneida,721,697
2021-12-28,Onondaga,1066,880
2021-12-28,Ontario,188,142
2021-12-28,Orange,884,830
2021-12-28,Orleans,52,103
2021-12-28,Oswego,91,146
2021-12-28,Otsego,112,71
2021-12-28,Putnam,94,106
2021-12-28,Queens,5993,7380
2021-12-28,Rensselaer,178,212
2021-12-28,Richmond,1217,1240
2021-12-28,Rockland,765,802
2021-12-28,Saratoga,194,266
2021-12-28,Schenectady,254,263
2021-12-28,Schoharie,7,29
2021-12-28,Schuyler,5,22
2021-12-28,Seneca,33,79
2021-12-28,St. Lawrence,147,159
2021-12-28,Statewide Total,48248,48248
2021-12-28,Steuben,171,214
2021-12-28,Suffolk,3814,3795
2021-12-28,Sullivan,82,100
2021-12-28,Tioga,40,78
2021-12-28,Tompkins,76,71
2021-12-28,Ulster,177,312
2021-12-28,Warren,163,104
2021-12-28,Washington,36,90
2021-12-28,Wayne,71,123
2021-12-28,Westchester,2617,2396
2021-12-28,Wyoming,61,74
2021-12-28,Yates,24,35
2021-12-29,Albany,760,439
2021-12-29,Allegany,82,137
2021-12-29,Bronx,4314,4772
2021-12-29,Broome,542,462
2021-12-29,Cattaraugus,190,187
2021-12-29,Cayuga,92,120
2021-12-29,Chautauqua,217,221
2021-12-29,Chemung,256,193
2021-12-29,Chenango,65,101
2021-12-29,Clinton,78,57
2021-12-29,Columbia,127,121
2021-12-29,Cortland,82,91
2021-12-29,Delaware,23,58
2021-12-29,Dutchess,578,534
2021-12-29,Erie,2497,2240
2021-12-29,Essex,35,48
2021-12-29,Franklin,21,30
2021-12-29,Fulton,84,130
2021-12-29,Genesee,140,158
2021-12-29,Greene,31,97
2021-12-29,Hamilton,0,4
2021-12-29,Herkimer,59,159
2021-12-29,Jefferson,106,118
2021-12-29,Kings,7014,7778
2021-12-29,Lewis,13,41
2021-12-29,Livingston,66,93
2021-12-29,Madison,104,115
2021-12-29,Manhattan,5241,3200
2021-12-29,Monroe,1558,1346
2021-12-29,Montgomery,145,176
2021-12-29,Nassau,4141,3398
2021-12-29,Niagara,303,468
2021-12-29,Non-NYS,0,376
2021-12-29,Oneida,722,697
2021-12-29,Onondaga,1066,880
2021-12-29,Ontario,191,142
2021-12-29,Orange,885,830
2021-12-29,Orleans,52,103
2021-12-29,Oswego,92,147
2021-12-29,Otsego,112,71
2021-12-29,Putnam,94,106
2021-12-29,Queens,5999,7390
2021-12-29,Rensselaer,178,213
2021-12-29,Richmond,1218,1241
2021-12-29,Rockland,766,803
2021-12-29,Saratoga,195,267
2021-12-29,Schenectady,255,266
2021-12-29,Schoharie,7,29
2021-12-29,Schuyler,5,23
2021-12-29,Seneca,33,79
2021-12-29,St. Lawrence,147,159
2021-12-29,Statewide Total,48325,48325
2021-12-29,Steuben,171,216
2021-12-29,Suffolk,3821,3802
2021-12-29,Sullivan,82,102
2021-12-29,Tioga,40,78
2021-12-29,Tompkins,76,71
2021-12-29,Ulster,177,312
2021-12-29,Warren,165,105
2021-12-29,Washington,36,91
2021-12-29,Wayne,71,125
2021-12-29,Westchester,2620,2399
2021-12-29,Wyoming,61,74
2021-12-29,Yates,24,36
2021-12-30,Albany,760,439
2021-12-30,Allegany,82,137
2021-12-30,Bronx,4324,4783
2021-12-30,Broome,544,463
2021-12-30,Cattaraugus,192,189
2021-12-30,Cayuga,92,120
2021-12-30,Chautauqua,217,221
2021-12-30,Chemung,257,194
2021-12-30,Chenango,65,101
2021-12-30,Clinton,78,57
2021-12-30,Columbia,127,121
2021-12-30,Cortland,82,92
2021-12-30,Delaware,23,58
2021-12-30,Dutchess,579,535
2021-12-30,Erie,2499,2241
2021-12-30,Essex,35,48
2021-12-30,Franklin,21,30
2021-12-30,Fulton,84,131
2021-12-30,Genesee,142,160
2021-12-30,Greene,31,97
2021-12-30,Hamilton,0,4
2021-12-30,Herkimer,59,159
2021-12-30,Jefferson,106,118
2021-12-30,Kings,7029,7793
2021-12-30,Lewis,13,41
2021-12-30,Livingston,66,93
2021-12-30,Madison,105,116
2021-12-30,Manhattan,5252,3207
2021-12-30,Monroe,1561,1349
2021-12-30,Montgomery,146,176
2021-12-30,Nassau,4148,3405
2021-12-30,Niagara,304,470
2021-12-30,Non-NYS,0,376
2021-12-30,Oneida,726,701
2021-12-30,Onondaga,1068,882
2021-12-30,Ontario,194,144
2021-12-30,Orange,886,832
2021-12-30,Orleans,52,103
2021-12-30,Oswego,92,147
2021-12-30,Otsego,112,71
2021-12-30,Putnam,94,106
2021-12-30,Queens,6001,7394
2021-12-30,Rensselaer,178,213
2021-12-30,Richmond,1218,1241
2021-12-30,Rockland,768,805
2021-12-30,Saratoga,195,267
2021-12-30,Schenectady,255,266
2021-12-30,Schoharie,7,29
2021-12-30,Schuyler,5,23
2021-12-30,Seneca,33,80
2021-12-30,St. Lawrence,147,159
2021-12-30,Statewide Total,48405,48405
2021-12-30,Steuben,171,216
2021-12-30,Suffolk,3824,3805
2021-12-30,Sullivan,82,102
2021-12-30,Tioga,40,78
2021-12-30,Tompkins,76,71
2021-12-30,Ulster,177,312
2021-12-30,Warren,165,105
2021-12-30,Washington,36,91
2021-12-30,Wayne,71,125
2021-12-30,Westchester,2624,2403
2021-12-30,Wyoming,61,74
2021-12-30,Yates,24,36
2021-12-31,Albany,762,439
2021-12-31,Allegany,82,137
2021-12-31,Bronx,4327,4785
2021-12-31,Broome,548,466
2021-12-31,Cattaraugus,192,189
2021-12-31,Cayuga,92,120
2021-12-31,Chautauqua,219,223
2021-12-31,Chemung,257,194
2021-12-31,Chenango,65,101
2021-12-31,Clinton,79,58
2021-12-31,Columbia,128,121
2021-12-31,Cortland,82,92
2021-12-31,Delaware,23,59
2021-12-31,Dutchess,581,536
2021-12-31,Erie,2503,2244
2021-12-31,Essex,35,48
2021-12-31,Franklin,21,30
2021-12-31,Fulton,85,132
2021-12-31,Genesee,143,161
2021-12-31,Greene,31,98
2021-12-31,Hamilton,0,4
2021-12-31,Herkimer,59,160
2021-12-31,Jefferson,107,118
2021-12-31,Kings,7041,7808
2021-12-31,Lewis,13,41
2021-12-31,Livingston,66,93
2021-12-31,Madison,106,117
2021-12-31,Manhattan,5260,3210
2021-12-31,Monroe,1566,1352
2021-12-31,Montgomery,147,177
2021-12-31,Nassau,4156,3412
2021-12-31,Niagara,306,473
2021-12-31,Non-NYS,0,378
2021-12-31,Oneida,728,702
2021-12-31,Onondaga,1071,885
2021-12-31,Ontario,194,144
2021-12-31,Orange,889,834
2021-12-31,Orleans,52,103
2021-12-31,Oswego,92,148
2021-12-31,Otsego,113,71
2021-12-31,Putnam,94,106
2021-12-31,Queens,6007,7403
2021-12-31,Rensselaer,178,215
2021-12-31,Richmond,1219,1242
2021-12-31,Rockland,769,806
2021-12-31,Saratoga,195,267
2021-12-31,Schenectady,255,266
2021-12-31,Schoharie,7,29
2021-12-31,Schuyler,5,23
2021-12-31,Seneca,33,80
2021-12-31,St. Lawrence,147,159
2021-12-31,Statewide Total,48496,48496
2021-12-31,Steuben,171,216
2021-12-31,Suffolk,3833,3813
2021-12-31,Sullivan,82,103
2021-12-31,Tioga,40,78
2021-12-31,Tompkins,76,71
2021-12-31,Ulster,177,313
2021-12-31,Warren,165,105
2021-12-31,Washington,36,91
2021-12-31,Wayne,71,127
2021-12-31,Westchester,2630,2410
2021-12-31,Wyoming,61,74
2021-12-31,Yates,24,36
2022-01-01,Albany,763,439
2022-01-01,Allegany,82,137
2022-01-01,Bronx,4333,4792
2022-01-01,Broome,549,467
2022-01-01,Cattaraugus,192,189
2022-01-01,Cayuga,92,120
2022-01-01,Chautauqua,222,226
2022-01-01,Chemung,257,194
2022-01-01,Chenango,65,101
2022-01-01,Clinton,80,58
2022-01-01,Columbia,128,121
2022-01-01,Cortland,82,92
2022-01-01,Delaware,23,59
2022-01-01,Dutchess,582,537
2022-01-01,Erie,2507,2247
2022-01-01,Essex,35,48
2022-01-01,Franklin,21,31
2022-01-01,Fulton,85,133
2022-01-01,Genesee,144,162
2022-01-01,Greene,31,98
2022-01-01,Hamilton,0,4
2022-01-01,Herkimer,59,160
2022-01-01,Jefferson,107,118
2022-01-01,Kings,7053,7821
2022-01-01,Lewis,13,41
2022-01-01,Livingston,66,93
2022-01-01,Madison,106,117
2022-01-01,Manhattan,5268,3216
2022-01-01,Monroe,1568,1353
2022-01-01,Montgomery,148,177
2022-01-01,Nassau,4163,3417
2022-01-01,Niagara,308,476
2022-01-01,Non-NYS,0,379
2022-01-01,Oneida,729,704
2022-01-01,Onondaga,1073,887
2022-01-01,Ontario,196,145
2022-01-01,Orange,890,834
2022-01-01,Orleans,52,104
2022-01-01,Oswego,92,148
2022-01-01,Otsego,113,71
2022-01-01,Putnam,94,106
2022-01-01,Queens,6012,7410
2022-01-01,Rensselaer,178,215
2022-01-01,Richmond,1219,1242
2022-01-01,Rockland,770,807
2022-01-01,Saratoga,195,267
2022-01-01,Schenectady,256,267
2022-01-01,Schoharie,7,29
2022-01-01,Schuyler,5,23
2022-01-01,Seneca,33,81
2022-01-01,St. Lawrence,147,159
2022-01-01,Statewide Total,48581,48581
2022-01-01,Steuben,172,217
2022-01-01,Suffolk,3846,3826
2022-01-01,Sullivan,82,103
2022-01-01,Tioga,40,78
2022-01-01,Tompkins,76,71
2022-01-01,Ulster,177,313
2022-01-01,Warren,167,107
2022-01-01,Washington,36,91
2022-01-01,Wayne,71,127
2022-01-01,Westchester,2636,2416
2022-01-01,Wyoming,61,74
2022-01-01,Yates,24,36
2022-01-02,Albany,768,441
2022-01-02,Allegany,82,138
2022-01-02,Bronx,4347,4807
2022-01-02,Broome,552,469
2022-01-02,Cattaraugus,192,189
2022-01-02,Cayuga,92,120
2022-01-02,Chautauqua,226,229
2022-01-02,Chemung,257,194
2022-01-02,Chenango,65,101
2022-01-02,Clinton,81,58
2022-01-02,Columbia,128,122
2022-01-02,Cortland,82,92
2022-01-02,Delaware,23,59
2022-01-02,Dutchess,583,538
2022-01-02,Erie,2511,2251
2022-01-02,Essex,35,48
2022-01-02,Franklin,21,32
2022-01-02,Fulton,85,133
2022-01-02,Genesee,144,162
2022-01-02,Greene,31,98
2022-01-02,Hamilton,0,4
2022-01-02,Herkimer,59,160
2022-01-02,Jefferson,107,118
2022-01-02,Kings,7067,7836
2022-01-02,Lewis,13,41
2022-01-02,Livingston,66,93
2022-01-02,Madison,106,117
2022-01-02,Manhattan,5278,3222
2022-01-02,Monroe,1569,1354
2022-01-02,Montgomery,148,177
2022-01-02,Nassau,4169,3422
2022-01-02,Niagara,309,477
2022-01-02,Non-NYS,0,384
2022-01-02,Oneida,731,706
2022-01-02,Onondaga,1077,891
2022-01-02,Ontario,198,146
2022-01-02,Orange,891,835
2022-01-02,Orleans,52,104
2022-01-02,Oswego,92,148
2022-01-02,Otsego,113,71
2022-01-02,Putnam,94,106
2022-01-02,Queens,6021,7420
2022-01-02,Rensselaer,178,216
2022-01-02,Richmond,1221,1243
2022-01-02,Rockland,771,808
2022-01-02,Saratoga,195,268
2022-01-02,Schenectady,256,268
2022-01-02,Schoharie,7,29
2022-01-02,Schuyler,5,23
2022-01-02,Seneca,33,81
2022-01-02,St. Lawrence,147,159
2022-01-02,Statewide Total,48689,48689
2022-01-02,Steuben,174,218
2022-01-02,Suffolk,3854,3834
2022-01-02,Sullivan,82,103
2022-01-02,Tioga,40,78
2022-01-02,Tompkins,77,72
2022-01-02,Ulster,178,314
2022-01-02,Warren,168,107
2022-01-02,Washington,36,92
2022-01-02,Wayne,74,131
2022-01-02,Westchester,2643,2422
2022-01-02,Wyoming,61,74
2022-01-02,Yates,24,36
2022-01-03,Albany,769,442
2022-01-03,Allegany,82,138
2022-01-03,Bronx,4356,4815
2022-01-03,Broome,554,470
2022-01-03,Cattaraugus,194,189
2022-01-03,Cayuga,92,120
2022-01-03,Chautauqua,226,229
2022-01-03,Chemung,258,194
2022-01-03,Chenango,65,101
2022-01-03,Clinton,81,58
2022-01-03,Columbia,128,122
2022-01-03,Cortland,82,92
2022-01-03,Delaware,23,59
2022-01-03,Dutchess,585,541
2022-01-03,Erie,2518,2258
2022-01-03,Essex,35,48
2022-01-03,Franklin,21,33
2022-01-03,Fulton,85,134
2022-01-03,Genesee,145,163
2022-01-03,Greene,31,98
2022-01-03,Hamilton,0,4
2022-01-03,Herkimer,59,160
2022-01-03,Jefferson,107,118
2022-01-03,Kings,7084,7853
2022-01-03,Lewis,13,41
2022-01-03,Livingston,66,93
2022-01-03,Madison,106,117
2022-01-03,Manhattan,5286,3229
2022-01-03,Monroe,1571,1356
2022-01-03,Montgomery,149,177
2022-01-03,Nassau,4177,3427
2022-01-03,Niagara,309,477
2022-01-03,Non-NYS,0,391
2022-01-03,Oneida,732,707
2022-01-03,Onondaga,1077,891
2022-01-03,Ontario,198,146
2022-01-03,Orange,895,836
2022-01-03,Orleans,52,104
2022-01-03,Oswego,93,149
2022-01-03,Otsego,113,71
2022-01-03,Putnam,94,106
2022-01-03,Queens,6038,7440
2022-01-03,Rensselaer,179,217
2022-01-03,Richmond,1223,1245
2022-01-03,Rockland,774,810
2022-01-03,Saratoga,195,268
2022-01-03,Schenectady,257,269
2022-01-03,Schoharie,7,29
2022-01-03,Schuyler,5,23
2022-01-03,Seneca,33,81
2022-01-03,St. Lawrence,148,159
2022-01-03,Statewide Total,48798,48798
2022-01-03,Steuben,175,220
2022-01-03,Suffolk,3864,3845
2022-01-03,Sullivan,82,103
2022-01-03,Tioga,40,79
2022-01-03,Tompkins,77,72
2022-01-03,Ulster,178,314
2022-01-03,Warren,169,108
2022-01-03,Washington,36,92
2022-01-03,Wayne,74,131
2022-01-03,Westchester,2648,2426
2022-01-03,Wyoming,61,74
2022-01-03,Yates,24,36
2022-01-04,Albany,772,443
2022-01-04,Allegany,82,138
2022-01-04,Bronx,4364,4824
2022-01-04,Broome,555,471
2022-01-04,Cattaraugus,197,191
2022-01-04,Cayuga,92,120
2022-01-04,Chautauqua,227,229
2022-01-04,Chemung,258,195
2022-01-04,Chenango,65,101
2022-01-04,Clinton,81,58
2022-01-04,Columbia,128,122
2022-01-04,Cortland,82,92
2022-01-04,Delaware,23,59
2022-01-04,Dutchess,588,543
2022-01-04,Erie,2521,2261
2022-01-04,Essex,35,48
2022-01-04,Franklin,21,33
2022-01-04,Fulton,85,134
2022-01-04,Genesee,145,163
2022-01-04,Greene,31,99
2022-01-04,Hamilton,0,4
2022-01-04,Herkimer,59,160
2022-01-04,Jefferson,107,118
2022-01-04,Kings,7099,7868
2022-01-04,Lewis,13,41
2022-01-04,Livingston,67,94
2022-01-04,Madison,107,118
2022-01-04,Manhattan,5295,3237
2022-01-04,Monroe,1573,1358
2022-01-04,Montgomery,149,177
2022-01-04,Nassau,4182,3430
2022-01-04,Niagara,309,477
2022-01-04,Non-NYS,0,394
2022-01-04,Oneida,732,707
2022-01-04,Onondaga,1077,891
2022-01-04,Ontario,198,146
2022-01-04,Orange,897,838
2022-01-04,Orleans,52,104
2022-01-04,Oswego,94,150
2022-01-04,Otsego,113,71
2022-01-04,Putnam,94,106
2022-01-04,Queens,6046,7449
2022-01-04,Rensselaer,180,218
2022-01-04,Richmond,1224,1246
2022-01-04,Rockland,775,811
2022-01-04,Saratoga,197,271
2022-01-04,Schenectady,258,270
2022-01-04,Schoharie,7,29
2022-01-04,Schuyler,5,23
2022-01-04,Seneca,33,81
2022-01-04,St. Lawrence,148,159
2022-01-04,Statewide Total,48898,48898
2022-01-04,Steuben,177,221
2022-01-04,Suffolk,3878,3861
2022-01-04,Sullivan,82,103
2022-01-04,Tioga,40,79
2022-01-04,Tompkins,78,73
2022-01-04,Ulster,178,314
2022-01-04,Warren,171,108
2022-01-04,Washington,36,93
2022-01-04,Wayne,76,133
2022-01-04,Westchester,2655,2433
2022-01-04,Wyoming,61,74
2022-01-04,Yates,24,36
2022-01-05,Albany,774,444
2022-01-05,Allegany,83,139
2022-01-05,Bronx,4372,4835
2022-01-05,Broome,556,472
2022-01-05,Cattaraugus,197,191
2022-01-05,Cayuga,93,121
2022-01-05,Chautauqua,228,230
2022-01-05,Chemung,258,195
2022-01-05,Chenango,65,101
2022-01-05,Clinton,82,59
2022-01-05,Columbia,129,123
2022-01-05,Cortland,82,92
2022-01-05,Delaware,23,59
2022-01-05,Dutchess,591,543
2022-01-05,Erie,2532,2271
2022-01-05,Essex,35,48
2022-01-05,Franklin,21,33
2022-01-05,Fulton,85,134
2022-01-05,Genesee,146,164
2022-01-05,Greene,31,100
2022-01-05,Hamilton,0,4
2022-01-05,Herkimer,59,160
2022-01-05,Jefferson,107,118
2022-01-05,Kings,7120,7892
2022-01-05,Lewis,13,41
2022-01-05,Livingston,68,95
2022-01-05,Madison,107,118
2022-01-05,Manhattan,5307,3244
2022-01-05,Monroe,1575,1360
2022-01-05,Montgomery,149,177
2022-01-05,Nassau,4188,3435
2022-01-05,Niagara,310,479
2022-01-05,Non-NYS,0,395
2022-01-05,Oneida,734,709
2022-01-05,Onondaga,1079,893
2022-01-05,Ontario,199,146
2022-01-05,Orange,900,842
2022-01-05,Orleans,52,104
2022-01-05,Oswego,95,151
2022-01-05,Otsego,113,71
2022-01-05,Putnam,94,106
2022-01-05,Queens,6061,7465
2022-01-05,Rensselaer,181,218
2022-01-05,Richmond,1228,1250
2022-01-05,Rockland,777,813
2022-01-05,Saratoga,198,275
2022-01-05,Schenectady,260,271
2022-01-05,Schoharie,7,29
2022-01-05,Schuyler,5,23
2022-01-05,Seneca,33,82
2022-01-05,St. Lawrence,149,160
2022-01-05,Statewide Total,49029,49029
2022-01-05,Steuben,177,221
2022-01-05,Suffolk,3895,3877
2022-01-05,Sullivan,82,103
2022-01-05,Tioga,40,79
2022-01-05,Tompkins,78,73
2022-01-05,Ulster,178,315
2022-01-05,Warren,172,109
2022-01-05,Washington,36,93
2022-01-05,Wayne,76,133
2022-01-05,Westchester,2659,2436
2022-01-05,Wyoming,61,74
2022-01-05,Yates,24,36
2022-01-06,Albany,779,446
2022-01-06,Allegany,83,139
2022-01-06,Bronx,4380,4846
2022-01-06,Broome,557,473
2022-01-06,Cattaraugus,197,191
2022-01-06,Cayuga,94,121
2022-01-06,Chautauqua,228,230
2022-01-06,Chemung,259,196
2022-01-06,Chenango,65,102
2022-01-06,Clinton,82,59
2022-01-06,Columbia,129,123
2022-01-06,Cortland,82,92
2022-01-06,Delaware,23,59
2022-01-06,Dutchess,592,544
2022-01-06,Erie,2541,2279
2022-01-06,Essex,35,48
2022-01-06,Franklin,21,33
2022-01-06,Fulton,85,135
2022-01-06,Genesee,146,164
2022-01-06,Greene,31,101
2022-01-06,Hamilton,0,4
2022-01-06,Herkimer,60,161
2022-01-06,Jefferson,107,118
2022-01-06,Kings,7139,7911
2022-01-06,Lewis,14,42
2022-01-06,Livingston,69,96
2022-01-06,Madison,107,118
2022-01-06,Manhattan,5325,3256
2022-01-06,Monroe,1581,1366
2022-01-06,Montgomery,151,178
2022-01-06,Nassau,4206,3450
2022-01-06,Niagara,314,484
2022-01-06,Non-NYS,0,395
2022-01-06,Oneida,734,709
2022-01-06,Onondaga,1082,897
2022-01-06,Ontario,199,146
2022-01-06,Orange,906,848
2022-01-06,Orleans,52,104
2022-01-06,Oswego,95,151
2022-01-06,Otsego,114,71
2022-01-06,Putnam,94,106
2022-01-06,Queens,6078,7487
2022-01-06,Rensselaer,181,219
2022-01-06,Richmond,1235,1256
2022-01-06,Rockland,778,814
2022-01-06,Saratoga,199,277
2022-01-06,Schenectady,260,271
2022-01-06,Schoharie,7,30
2022-01-06,Schuyler,5,23
2022-01-06,Seneca,33,82
2022-01-06,St. Lawrence,150,161
2022-01-06,Statewide Total,49185,49185
2022-01-06,Steuben,177,221
2022-01-06,Suffolk,3908,3890
2022-01-06,Sullivan,83,104
2022-01-06,Tioga,40,79
2022-01-06,Tompkins,78,73
2022-01-06,Ulster,179,316
2022-01-06,Warren,172,109
2022-01-06,Washington,36,93
2022-01-06,Wayne,77,134
2022-01-06,Westchester,2666,2444
2022-01-06,Wyoming,61,74
2022-01-06,Yates,24,36
2022-01-07,Albany,781,447
2022-01-07,Allegany,83,139
2022-01-07,Bronx,4390,4855
2022-01-07,Broome,559,475
2022-01-07,Cattaraugus,198,192
2022-01-07,Cayuga,95,122
2022-01-07,Chautauqua,229,231
2022-01-07,Chemung,260,197
2022-01-07,Chenango,65,103
2022-01-07,Clinton,82,59
2022-01-07,Columbia,129,123
2022-01-07,Cortland,83,93
2022-01-07,Delaware,23,59
2022-01-07,Dutchess,596,547
2022-01-07,Erie,2551,2289
2022-01-07,Essex,36,49
2022-01-07,Franklin,21,33
2022-01-07,Fulton,85,135
2022-01-07,Genesee,146,164
2022-01-07,Greene,31,101
2022-01-07,Hamilton,0,4
2022-01-07,Herkimer,60,161
2022-01-07,Jefferson,108,119
2022-01-07,Kings,7164,7934
2022-01-07,Lewis,14,42
2022-01-07,Livingston,69,96
2022-01-07,Madison,107,118
2022-01-07,Manhattan,5340,3269
2022-01-07,Monroe,1585,1369
2022-01-07,Montgomery,151,178
2022-01-07,Nassau,4220,3461
2022-01-07,Niagara,316,486
2022-01-07,Non-NYS,0,399
2022-01-07,Oneida,734,711
2022-01-07,Onondaga,1088,902
2022-01-07,Ontario,201,148
2022-01-07,Orange,911,853
2022-01-07,Orleans,52,104
2022-01-07,Oswego,95,151
2022-01-07,Otsego,115,72
2022-01-07,Putnam,94,106
2022-01-07,Queens,6095,7509
2022-01-07,Rensselaer,181,219
2022-01-07,Richmond,1237,1258
2022-01-07,Rockland,780,816
2022-01-07,Saratoga,199,277
2022-01-07,Schenectady,261,272
2022-01-07,Schoharie,7,30
2022-01-07,Schuyler,5,23
2022-01-07,Seneca,33,82
2022-01-07,St. Lawrence,150,161
2022-01-07,Statewide Total,49344,49344
2022-01-07,Steuben,177,221
2022-01-07,Suffolk,3926,3909
2022-01-07,Sullivan,83,105
2022-01-07,Tioga,40,79
2022-01-07,Tompkins,79,74
2022-01-07,Ulster,180,316
2022-01-07,Warren,173,109
2022-01-07,Washington,36,94
2022-01-07,Wayne,77,134
2022-01-07,Westchester,2673,2450
2022-01-07,Wyoming,61,74
2022-01-07,Yates,24,36
2022-01-08,Albany,784,447
2022-01-08,Allegany,84,139
2022-01-08,Bronx,4395,4863
2022-01-08,Broome,560,476
2022-01-08,Cattaraugus,198,194
2022-01-08,Cayuga,96,123
2022-01-08,Chautauqua,229,231
2022-01-08,Chemung,260,197
2022-01-08,Chenango,65,103
2022-01-08,Clinton,82,59
2022-01-08,Columbia,130,124
2022-01-08,Cortland,83,93
2022-01-08,Delaware,24,61
2022-01-08,Dutchess,596,547
2022-01-08,Erie,2558,2295
2022-01-08,Essex,36,49
2022-01-08,Franklin,22,34
2022-01-08,Fulton,85,135
2022-01-08,Genesee,146,164
2022-01-08,Greene,32,102
2022-01-08,Hamilton,0,4
2022-01-08,Herkimer,60,163
2022-01-08,Jefferson,108,119
2022-01-08,Kings,7182,7954
2022-01-08,Lewis,14,42
2022-01-08,Livingston,69,96
2022-01-08,Madison,107,118
2022-01-08,Manhattan,5357,3281
2022-01-08,Monroe,1589,1371
2022-01-08,Montgomery,152,179
2022-01-08,Nassau,4232,3472
2022-01-08,Niagara,317,488
2022-01-08,Non-NYS,0,400
2022-01-08,Oneida,736,711
2022-01-08,Onondaga,1092,904
2022-01-08,Ontario,201,149
2022-01-08,Orange,912,854
2022-01-08,Orleans,52,104
2022-01-08,Oswego,96,153
2022-01-08,Otsego,115,72
2022-01-08,Putnam,96,108
2022-01-08,Queens,6114,7527
2022-01-08,Rensselaer,181,221
2022-01-08,Richmond,1238,1260
2022-01-08,Rockland,782,818
2022-01-08,Saratoga,200,278
2022-01-08,Schenectady,262,274
2022-01-08,Schoharie,7,30
2022-01-08,Schuyler,5,23
2022-01-08,Seneca,33,82
2022-01-08,St. Lawrence,150,161
2022-01-08,Statewide Total,49485,49485
2022-01-08,Steuben,177,221
2022-01-08,Suffolk,3939,3922
2022-01-08,Sullivan,84,107
2022-01-08,Tioga,40,79
2022-01-08,Tompkins,79,74
2022-01-08,Ulster,180,316
2022-01-08,Warren,175,111
2022-01-08,Washington,36,94
2022-01-08,Wayne,78,135
2022-01-08,Westchester,2687,2463
2022-01-08,Wyoming,62,75
2022-01-08,Yates,24,36
2022-01-09,Albany,786,448
2022-01-09,Allegany,84,139
2022-01-09,Bronx,4400,4872
2022-01-09,Broome,561,477
2022-01-09,Cattaraugus,198,194
2022-01-09,Cayuga,96,123
2022-01-09,Chautauqua,229,231
2022-01-09,Chemung,261,198
2022-01-09,Chenango,65,103
2022-01-09,Clinton,82,59
2022-01-09,Columbia,131,125
2022-01-09,Cortland,83,93
2022-01-09,Delaware,24,61
2022-01-09,Dutchess,599,552
2022-01-09,Erie,2564,2300
2022-01-09,Essex,36,49
2022-01-09,Franklin,22,34
2022-01-09,Fulton,85,135
2022-01-09,Genesee,146,164
2022-01-09,Greene,32,102
2022-01-09,Hamilton,0,4
2022-01-09,Herkimer,60,163
2022-01-09,Jefferson,108,119
2022-01-09,Kings,7212,7983
2022-01-09,Lewis,14,42
2022-01-09,Livingston,69,96
2022-01-09,Madison,107,118
2022-01-09,Manhattan,5378,3293
2022-01-09,Monroe,1590,1372
2022-01-09,Montgomery,152,179
2022-01-09,Nassau,4243,3482
2022-01-09,Niagara,317,489
2022-01-09,Non-NYS,0,400
2022-01-09,Oneida,736,712
2022-01-09,Onondaga,1094,905
2022-01-09,Ontario,202,150
2022-01-09,Orange,915,855
